"Area_name","Value_label","Significance_England","Indicator_short_name","Time_period","Figure_ID","Hex_ID","Source","Fingertips_ID","Sex","Age","Life_course","At_ICT_level","Indicator_label","Polarity","x","y"
"Brighton and Hove East","65.3","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Brighton and Hove West","65.3","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Brighton and Hove Central","65.3","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Brighton and Hove","65.3","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Adur","63.9","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Arun","63.9","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Chichester","63.9","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Crawley","63.9","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Horsham","63.9","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Mid Sussex","63.9","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Worthing","63.9","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Eastbourne","63.3","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Hastings","63.3","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Lewes","63.3","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Rother","63.3","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Wealden","63.3","Similar","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"England","63.9","Not applicable","HLE_females_at_birth","2018 - 20","Life expectancy disease burden",10,"OHID Fingertips",90362,"Females","At birth",,"UTLA","Healthy life expectancy at birth for females","Higher is better",3,2
"Brighton and Hove North","17.9","Worse","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Brighton and Hove East","17.9","Worse","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Brighton and Hove Central","17.9","Worse","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Brighton and Hove West","17.9","Worse","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"England","18.4","Not applicable","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Brighton and Hove","17.9","Worse","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Eastbourne","18.1","Similar","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Hastings","16.7","Worse","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Lewes","19.1","Better","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Rother","18.8","Similar","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Wealden","19.6","Better","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Adur","19","Similar","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Arun","18.9","Better","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Chichester","18.9","Similar","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Crawley","18.4","Similar","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Horsham","20.1","Better","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Mid Sussex","19.4","Better","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Worthing","18.6","Similar","LE_males_65","2021","Life expectancy disease burden",15,"OHID Fingertips",91102,"Males","65",,"LTLA","Life expectancy at age 65 for males","Higher is better",1.5,2.5
"Brighton and Hove North","21","Similar","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Brighton and Hove East","21","Similar","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Brighton and Hove Central","21","Similar","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Brighton and Hove West","21","Similar","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"England","21","Not applicable","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Brighton and Hove","21","Similar","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Eastbourne","21","Similar","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Hastings","19.1","Worse","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Lewes","22.3","Better","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Rother","21.3","Similar","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Wealden","21.6","Better","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Adur","22","Better","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Arun","21.4","Similar","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Chichester","22.4","Better","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Crawley","21.3","Similar","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Horsham","23.5","Better","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Mid Sussex","22.5","Better","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Worthing","20.4","Similar","LE_females_65","2021","Life expectancy disease burden",16,"OHID Fingertips",91102,"Females","65",,"LTLA","Life expectancy at age 65 for females","Higher is better",2.5,2.5
"Brighton and Hove North","3.8","Not applicable","SII_LE_inequality_males_65","2018 - 20","Life expectancy disease burden",17,"OHID Fingertips",93190,"Males","65",,"LTLA","Inequality in healthy life expectancy at age 65 for males","Lower is better",3.5,2.5
"Brighton and Hove East","3.8","Not applicable","SII_LE_inequality_males_65","2018 - 20","Life expectancy disease burden",17,"OHID Fingertips",93190,"Males","65",,"LTLA","Inequality in healthy life expectancy at age 65 for males","Lower is better",3.5,2.5
"Brighton and Hove Central","3.8","Not applicable","SII_LE_inequality_males_65","2018 - 20","Life expectancy disease burden",17,"OHID Fingertips",93190,"Males","65",,"LTLA","Inequality in healthy life expectancy at age 65 for males","Lower is better",3.5,2.5
"Brighton and Hove West","3.8","Not applicable","SII_LE_inequality_males_65","2018 - 20","Life expectancy disease burden",17,"OHID Fingertips",93190,"Males","65",,"LTLA","Inequality in healthy life expectancy at age 65 for males","Lower is better",3.5,2.5
"England","5.2","Not applicable","SII_LE_inequality_males_65","2018 - 20","Life expectancy disease burden",17,"OHID Fingertips",93190,"Males","65",,"LTLA","Inequality in healthy life expectancy at age 65 for males","Lower is better",3.5,2.5
"Brighton and Hove","3.8","Not applicable","SII_LE_inequality_males_65","2018 - 20","Life expectancy disease burden",17,"OHID Fingertips",93190,"Males","65",,"LTLA","Inequality in healthy life expectancy at age 65 for males","Lower is better",3.5,2.5
"Eastbourne","4.1","Not applicable","SII_LE_inequality_males_65","2018 - 20","Life expectancy disease burden",17,"OHID Fingertips",93190,"Males","65",,"LTLA","Inequality in healthy life expectancy at age 65 for males","Lower is better",3.5,2.5
"Hastings","2.8","Not applicable","SII_LE_inequality_males_65","2018 - 20","Life expectancy disease burden",17,"OHID Fingertips",93190,"Males","65",,"LTLA","Inequality in healthy life expectancy at age 65 for males","Lower is better",3.5,2.5
